Text,Entity Type
",",
nec,
uos,
nostra,
delectant,
.,
**CAPUT,
XXXIX,
.,
*,
*,
Ut,
itaque,
gentes,
de,
praejudicio,
suo,
recedant,
",",
liberaliter,
illis,
christianae,
factionis,
(ut,
appellabant,
),
disciplinam,
communicat,
",",
nobis,
ueteris,
Ecclesiae,
statum,
tantum,
non,
ante,
oculos,
ponit,
:,
quomodo,
scilicet,
soliti,
sint,
in,
unum,
coire,
",",
ad,
quem,
",",
pro,
quibus,
",",
quidue,
precari,
",",
monita,
Scripturae,PERSON
et,
uoces,
dirigere,
",",
censuram,
morum,
exercere,
",",
conuentum,
ordinare,
",",
eleemosynas,
colligere,
",",
0467B,NORP
istas,
distribuere,
in,
usum,
sepulturae,
",",
aut,
ad,
alendos,
egenos,
",",
orphanos,
",",
senes,
emeritos,
",",
aut,
ad,
refocillandos,
0468A,LOC
naufragos,
",",
uel,
ob,
fidem,
in,
metella,
",",
insulas,
",",
carceres,
relegatos,
.,
Quam,
tantam,
affectionem,
omni,
labe,
carere,
docet,
",",
uerum,
que,
amoris,
titulum,
mereri,
",",
qui,
apud,
gentes,
non,
nisi,
impurus,
sit,
et,
simulatus,
:,
apud,
hos,
conuiuia,
esse,
opipara,
",",
sumptuosa,
",",
libidinosa,
",",
infamia,
;,
apud,
Christianos,NORP
",",
sobria,
",",
modica,
",",
casta,
",",
pia,
.,
Talem,
igitur,
societatem,
non,
factionem,
uocandam,
",",
sed,
curiam.Edam,
jam,
nunc,
ego,
ipsa,
negotia,
christianae,
factionis,
",",
ut,
qui,
mala,
refutauerim,
",",
bona,
ostendam,
.,
Corpus,
sumus,
de,
conscientia,
religionis,
et,
disciplinae,
diuinitate,
et,
spei,
foedere,
.,
Coimus,
in,
coetum,
et,
congregationem,
",",
ut,
ad,
Deum,
",",
quasi,
manu,
facta,
",",
precationibus,
ambiamus,
.,
Haec,
uis,
Deo,
grata,
est,
.,
Oramus,
etiam,
pro,
imperatoribus,
",",
pro,
ministeriis,
eorum,
0468B,NORP
ac,
potestatibus,
",",
pro,
statu,
seculi,
",",
pro,
rerum,
quiete,
",",
pro,
mora,
finis,
.,
Cogimur,
ad,
litterarum,
0469A,LOC
diuinarum,
commemorationem,
",",
si,
quid,
praesentium,
temporum,
qualitas,
aut,
praemonere,
cogit,
aut,
recognoscere,
.,
Certe,
fidem,
sanctis,
uocibus,
pascimus,
",",
spem,
erigimus,
",",
fiduciam,
figimus,
",",
disciplinam,
praeceptorum,
nihilominus,
in,
compulsationibus,
densamus,
;,
ibidem,
etiam,
exhortationnes,
",",
castigationnes,
et,
censura,
diuina,
.,
Nam,
et,
judicatur,
magno,
cum,
pondere,
",",
ut,
apud,
certos,
de,
Dei,
conspectu,
",",
summum,
que,
futuri,
judicii,
praejudicium,
est,
",",
si,
quis,
ita,
deliquerit,
",",
ut,
a,
communicatione,
orationis,
et,
conuentus,
et,
omnis,
sancti,
commercii,
relegetur,
",",
Praesident,
probati,
quique,
seniores,
",",
honorem,
istum,
non,
pretio,
0470A,
sed,
testimonio,
adepti,
;,
neque,
enim,
pretio,
ulla,
res,
Dei,
constat,
.,
Etiam,
si,
quod,
arcae,
genus,
est,
",",
non,
de,
honoraria,
summa,
",",
quasi,
redemptae,
religionis,
congregatur,
;,
modicam,
unusquisque,
stipem,
menstrua,
die,
",",
uel,
quum,
uelit,
",",
et,
si,
modo,
uelit,
et,
si,
modo,
possit,
",",
apponit,
:,
nam,
nemo,
compellitur,
",",
sed,
sponte,
confert,
.,
Haec,
quasi,
deposita,
pietatis,
sunt,
.,
Nam,
inde,
non,
epulis,
nec,
potaculis,
",",
nec,
ingratis,
uoratrinis,
dispensatur,
",",
sed,
egenis,
alendis,
humandis,
que,
",",
et,
pueris,
ac,
puellis,
re,
ac,
parentibus,
destitutis,
",",
jam,
que,
domesticis,
senibus,
",",
item,
naufragis,
",",
et,
si,
qui,
in,
metallis,
",",
et,
si,
qui,
in,
insulis,
",",
0471A,
uel,
in,
custodiis,
",",
duntaxat,
ex,
caussa,
Dei,
sectae,
alumni,
confessionis,
suae,
fiunt,
.,
Sed,
ejusmodi,
uel,
maxime,
dilectionis,
operatio,
notam,
nobis,
inurit,
penes,
quosdam,
.,
Uide,
",",
inquiunt,
",",
ut,
inuicem,
se,
diligant,
:,
ipsi,
enim,
inuicem,
oderunt,
;,
et,
ut,
pro,
alterutro,
mori,
sint,
parati,
:,
ipsi,
enim,
ad,
occidendum,
alterutrum,
paratiores,
erunt,
.,
Sed,
et,
quod,
fratrum,
appellatione,
censemur,
",",
non,
alias,
",",
opinor,
",",
infamant,
",",
quam,
quod,
apud,
ipsos,
omne,
sanguinis,
nomen,
de,
affectatione,
simulatum,
est,
.,
Fratres,NORP
autem,
etiam,
uestri,
sumus,
",",
jure,
naturae,
matris,
unius,
",",
etsi,
uos,
parum,
homines,
",",
quia,
mali,
fratres,
.,
At,
quanto,
dignius,
fratres,
et,
dicuntur,
et,
habentur,
",",
qui,
unum,
patrem,
Deum,
agnouerunt,
",",
qui,
unum,
Spiritum,
biberunt,
sanctitatis,
",",
0472A,
qui,
de,
uno,
utero,
ignorantiae,
ejusdem,
ad,
unam,
lucem,
expauerunt,
ueritatis,
.,
Sed,
eo,
fortasse,
minus,
legitimi,
existimamur,
",",
quia,
nulla,
de,
nostra,
fraternitate,
tragoedia,
exclamat,
",",
uel,
quia,
ex,
substantia,
familiari,
fratres,
sumus,
",",
quae,
penes,
uos,
fere,
dirimit,
fraternitatem,
.,
Itaque,
qui,
animo,
anima,
que,
miscemur,
",",
nihil,
de,
rei,
communicatione,
dubitamus,
.,
Omnia,
indiscreta,
sunt,
apud,
nos,
",",
praeter,
uxores,
:,
in,
isto,
loco,
consortium,
soluimus,
",",
in,
quo,
solo,
caeteri,
homines,
consortium,
exercent,
",",
qui,
non,
amicorum,
solummodo,
matrimonia,
usurpant,
",",
sed,
et,
sua,
amicis,
patientissime,
subministrant,
",",
ex,
illa,
",",
credo,
",",
majorum,
et,
sapientissimorum,
disciplina,
",",
Graeci,NORP
Socratis,NORP
et,
Romani,NORP
Catonis,PERSON
",",
qui,
uxores,
suas,
amicis,
communicauerunt,
",",
0473A,
quas,
in,
matrimonium,
duxerant,
liberorum,
caussa,
et,
alibi,
creandorum,
",",
nescio,
quidem,
an,
inuitas,
;,
quid,
enim,
de,
castitate,
curarent,
",",
quam,
mariti,
tam,
facile,
donauerant,
?,
O,
sapientiae,
Atticae,LOC
",",
o,
Romanae,
grauitatis,
exemplum,
!,
Leno,PERSON
est,
philosophus,
et,
censor,
.,
Quid,
ergo,
mirum,
",",
si,
tanta,
caritas,
conuiuatur,
?,
Nam,
et,
coenulas,
nostras,
",",
praeterquam,
sceleris,
infames,
",",
ut,
prodigas,
quoque,
suggillatis,
.,
De,
nobis,
scilicet,
Diogenis,PERSON
dictum,
est,
:,
Megarenses,NORP
obsonant,
quasi,
crastina,
die,
morituri,
",",
aedificant,
uero,
quasi,
nunquam,
morituri,
.,
Sed,
stipulam,
quis,
in,
alieno,
0474A,
oculo,
facilius,
perspicit,
",",
quam,
in,
suo,
trabem,
.,
Tot,
tribubus,
et,
curiis,
et,
decuriis,
ructantibus,
acescit,
aer,
.,
Saliis,
coenaturis,
creditor,
erit,
necessarius,
.,
Herculanarum,
decimarum,
et,
polluctorum,
sumptus,
tabularii,
supputabant,
.,
Apaturiis,NORP
",",
Dionysiis,NORP
",",
mysteriis,
Atticis,NORP
coquorum,
delectus,
indicentur,
.,
Ad,
fumum,
coenae,
Serapiacae,PERSON
sparteoli,
excitabuntur,
.,
De,
solo,
triclinio,
Christianorum,
retractatur,
",",
Coena,LOC
nostra,
de,
nomine,
rationem,
sui,
ostendit,
;,
id,
uocatur,
",",
quod,
dilectio,
penes,
Graecos,NORP
est,
.,
Quantiscum,
que,
sumptibus,
constet,
",",
lucrum,
est,
pietatis,
0475A,NORP
nomine,
facere,
sumptum,
",",
siquidem,
inopes,
quosque,
refrigerio,
isto,
juuamus,
",",
non,
qua,
penes,
uos,
parasiti,
0476A,
affectant,
ad,
gloriam,
famulandae,
libertatis,
sub,
auctoramento,
uentris,
inter,
contumelias,
saginandi,
",",
0477A,
sed,
qua,
penes,
Deum,
major,
est,
contemplatio,
mediocrium,
.,
Si,
honesta,
caussa,
est,
conuiuii,
",",
reliquum,
ordinem,
disciplinae,
aestimate,
",",
qui,
sit,
de,
religionnis,
officio,
:,
nihil,
uilitatis,
",",
nihil,
immodestiae,
admittit,
;,
non,
prius,
discumbitur,
",",
quam,
oratio,
ad,
Deum,
praegustetur,
;,
editur,
quantum,
esurientes,
capiunt,
;,
bibitur,
quantum,
pudicis,
est,
utile,
.,
Ita,
saturantur,
",",
ut,
qui,
meminerint,
etiam,
per,
noctem,
adorandum,
Deum,
sibi,
esse,
;,
ita,
fabulantur,
",",
ut,
qui,
sciant,
dominum,
audire,
.,
Post,
aquam,
manualem,
et,
lumina,
",",
ut,
quisque,
de,
scripturis,
sanctis,
uel,
de,
proprio,
ingenio,
potest,
prouocatur,
in,
medium,
Deo,
canere,
hinc,
probatur,
quomodo,
biberit,
.,
Oe,
que,
oratio,
conuiuium,
dirimit,
.,
Inde,
disceditur,
non,
in,
cateruas,
caesionum,
neque,
n,
classes,
discursationum,
",",
nec,
in,
eruptiones,
lasciuiarum,
",",
0477B,
sed,
ad,
eamdem,
curam,
modestiae,
et,
pudicitiae,
ut,
qui,
non,
tam,
coenam,
coenauerint,
",",
quam,
disciplinam,
.,
Haec,
coitio,
christianorum,
merito,
sane,
illicita,
",",
0478A,PERSON
si,
illicitis,
pari,
merito,
damnanda,
",",
[si,
non,
dissimilis,
damnandis,
",",
],
si,
quis,
de,
ea,
queritur,
eo,
titulo,
",",
quo,
de,
factionibus,
querela,
est,
.,
In,
cujus,
perniciem,
aliquando,
conuenimus,
?,
Hoc,
sumus,
congregati,
",",
quod,
et,
dispersi,
;,
hoc,
uniuersi,
",",
quod,
et,
singuli,
;,
neminem,
laedentes,
",",
neminem,
contristantes,
.,
Quum,
probi,
",",
quum,
boni,
coeunt,
",",
quum,
pii,
",",
quum,
casti,
congregantur,
",",
non,
est,
factio,
dicenda,
",",
sed,
curia,
.,
**CAPUT,
XL,
.,
*,
*,
Factiosos,
potius,
esse,
illos,
",",
qui,
benemeritis,
insidiati,
",",
publica,
mala,
christianis,
imputent,
",",
cum,
et,
ante,
sectam,
hanc,
majora,
et,
tertiora,
etiam,
orbem,
quassauerint,
",",
illa,
uero,
exorta,
",",
minora,
leuiora,
que,
esse,
ceperint,
",",
utpotae,
quae,
precibus,
suis,
meritas,
Numinis,
poenas,
0478B,PERSON
depellat,
",",
licet,
illi,
temere,
deos,
colentes,
ueri,
Dei,
benignitatem,
idolis,
adscribant.40,
.,
At,
e,
contrario,
illis,
nomen,
factionis,
ac,
0479A,PERSON
commodandum,
est,
",",
qui,
in,
odium,
bonorum,
conspirant,
",",
qui,
aduersum,
sanguinem,
innocentium,
conclamant,
",",
praetexentes,
sane,
ad,
odii,
defensionem,
illam,
quoque,
uanitatem,
",",
quod,
existiment,
omnis,
publicae,
cladis,
",",
omnis,
popularis,
incommodi,
christianos,
esse,
in,
caussa,
.,
Si,
Tiberis,LOC
ascendit,
in,
moenia,
",",
si,
Nilus,LOC
non,
ascendit,
in,
arua,
",",
si,
coelum,
0480A,
stetit,
",",
si,
terra,
mouit,
",",
si,
fames,
",",
si,
lues,
",",
statim,
CHRISTIANOS,
AD,
LEONEM,
.,
Tantos,
ad,
unum,
?,
Oro,
uos,
",",
ante,
Tiberium,PERSON
",",
id,
est,
ante,
Christi,PERSON
aduentum,
",",
quantae,
clades,
orbem,
et,
urbem,
ceciderunt,
?,
Legimus,
Hieran,PERSON
",",
Anaphen,PERSON
et,
Delon,PERSON
et,
Rhodon,LOC
et,
Co,
insulas,
multis,
cum,
millibus,
hominum,
pessum,
abiisse,
.,
Memorat,
et,
Plato,PERSON
majorem,
0481A,
Asiae,LOC
et,
Africae,LOC
terram,
Atlantico,LOC
mari,
creptam,
.,
Sed,
et,
mare,
Corinthium,LOC
terrae,
motus,
ebibit,
",",
et,
uis,
undarum,
Lucaniam,LOC
Italiae,LOC
abscissam,
in,
Siciliae,LOC
nomen,
relegauit,
.,
Haec,
utique,
non,
sine,
injuria,
incolentium,
accidere,
potuerunt,
.,
Ubi,
uero,
tunc,
",",
non,
dicam,
deorum,
uestrorum,
contemptores,
christiani,
",",
sed,
ipsi,
dii,
uestri,
",",
cum,
totum,
orbem,
cataclysmus,
aboleuit,
",",
uel,
ut,
Plato,PERSON
putauit,
",",
campestre,
solummodo,
?,
0482A,PERSON
Posteriores,
enim,
illos,
clade,
diluuii,
contestantur,
ipsae,
urbes,
",",
in,
quibus,
nati,
mortui,
que,
sunt,
",",
etiam,
quas,
condiderunt,
;,
neque,
enim,
alias,
in,
hodiernum,
manerent,
",",
nisi,
et,
ipsae,
postumae,
cladis,
illius,
.,
Nondum,
judaeum,
ab,
Aegypto,LOC
examen,
Palaestina,LOC
susceperat,
",",
nec,
jam,
illic,
christianae,
sectae,
origo,
consederat,
",",
quum,
regiones,
affines,
ejus,
Sodoma,LOC
et,
Gomorra,LOC
igneus,
imber,
exussit,
.,
Olet,
0483A,PERSON
adhuc,
incendio,
terra,
",",
et,
si,
qua,
illic,
arborum,
poma,
conantur,
",",
oculis,
tenus,
",",
caeterum,
contacta,
0484A,
cinerescunt,
.,
Sed,
nec,
Tuscia,LOC
jam,
tunc,
atque,
Campania,LOC
de,
Christianis,
querebatur,
",",
quum,
Uolsinios,NORP
0485A,
de,
coelo,
",",
Tarpeios,NORP
de,
suo,
monte,
perfudit,
ignis,
.,
Nemo,
adhuc,
Romae,LOC
Deum,
uerum,
adorabat,
",",
cum,
Annibal,PERSON
apud,
Cannas,LOC
Romanos,NORP
annulos,
",",
caedes,
suas,
",",
modio,
metiebatur,
.,
Omnes,
dii,
uestri,
ab,
omnibus,
colebantur,
",",
cum,
ipsum,
Capitolium,PERSON
Senones,NORP
occupauerunt,
.,
Et,
bene,
",",
quod,
si,
quid,
aduersi,
accidit,
urbibus,
",",
eaedem,
clades,
templorum,
quae,
et,
moenium,
fuerunt,
",",
ut,
jam,
hoc,
reuincam,
",",
non,
a,
deis,
euenire,
",",
quia,
et,
ipsis,
euenit,
.,
Semper,
humana,
gens,
male,
de,
Deo,
meruit,
:,
primo,
quidem,
ut,
inofficiosa,
ejus,
",",
quem,
cum,
intelligeret,
ex,
parte,
",",
non,
solum,
non,
requisiuit,
timendum,
",",
sed,
et,
alios,
sibi,
citius,
commenta,
est,
quos,
coleret,
;,
dehinc,
quod,
non,
inquirendo,
innocentiae,
magistrum,
",",
et,
nocentiae,
0486A,
judicem,
et,
exactorem,
",",
omnibus,
uitiis,
et,
criminibus,
inoleuit,
.,
Caeterum,
si,
requisisset,
",",
(sequeretur,
",",
ut,
),
cognosceret,
et,
recognosceret,
requisitum,
",",
et,
recognitum,
obseruaret,
",",
et,
obseruatum,
magis,
propitium,
experiretur,
quam,
iratum,
.,
Eumdem,
ergo,
nunc,
quoque,
scire,
debet,
iratum,
",",
quem,
et,
retro,
semper,
",",
priusquam,
Christiani,PERSON
nominarentur,
.,
Cujus,
bonis,
utebatur,
ante,
editis,
",",
quam,
deos,
sibi,
fingeret,
",",
cur,
non,
ab,
eo,
etiam,
mala,
intelligit,
euenire,
",",
cujus,
bona,
esse,
non,
sensit,
?,
Illius,
rea,
est,
",",
cujus,
et,
ingrata,
.,
Et,
tamen,
si,
pristinas,
clades,
comparemus,
",",
leuiora,
nunc,
accidunt,
",",
ex,
quo,
christianos,
a,
Deo,
orbis,
accepit,
.,
Ex,
eo,
enim,
et,
innocentia,
seculi,
iniquitates,
temperauit,
",",
et,
deprecatores,
Dei,
esse,
0487A,
coeperunt,
.,
Denique,
cum,
ab,
imbribus,
aestiua,
hiberna,
suspendunt,
et,
annus,
in,
cura,
est,
",",
uos,
quidem,
",",
quotidie,
pasti,
statim,
que,
pransuri,
",",
balneis,
et,
cauponis,
et,
lupanaribus,
operati,
",",
aquilicia,
Joui,
immolatis,
",",
nudipedalia,
populo,
denuntiatis,
",",
coelum,
apud,
Capitolium,LOC
quaeritis,
",",
nubila,
de,
laquearibus,
exspectatis,
",",
auersi,
ab,
ipso,
et,
deo,
et,
coelo,
.,
Nos,
uero,
jejuniis,
aridi,
et,
omni,
continentia,
expressi,
",",
ab,
omni,
uitae,
fruge,
dilati,
",",
in,
sacco,
et,
cinere,
uolutantes,
",",
inuidia,
coelum,
tundimus,
",",
Deum,
tangimus,
",",
et,
cum,
misericordiam,
extorserimus,
",",
Jupiter,PERSON
honoratur,
a,
uobis,
",",
Deus,
negligitur,
.,
**CAPUT,
XLI,
.,
*,
*,
ARGUMENTUM.--,PERSON
Imo,
malorum,
",",
quae,
eueniunt,
quotidie,
",",
illos,
ipsos,
in,
causa,
esse,
",",
qui,
spreto,
Deo,
statuas,
adorent,
.,
0487B,
Si,
enim,
dii,
illorum,
uere,
Dii,
essent,
",",
non,
et,
cultores,
suos,
Christianorum,
poenis,
inuoluerent,
:,
at,
cum,
et,
bonis,
et,
malis,
",",
ille,
qui,
uere,
Deus,
est,
",",
mala,
immittat,
",",
0488A,PERSON
his,
in,
poenam,
",",
illis,
in,
admonitione,
esse,
:,
qui,
non,
ante,
aeterni,
judicii,
rigorem,
interutros,
que,
discrimen,
statuet,
;,
quod,
si,
pertinaciter,
Diis,NORP
suis,
illa,
adscribi,
uelint,
",",
propterea,
quod,
christianos,
esse,
patiantur,
",",
sequitur,
",",
injustos,
",",
ingratos,
tales,
Deos,NORP
esse,
",",
qui,
cultores,
suos,
una,
cum,
irrisoribus,
plecti,
uelint.Uos,
igitur,
importuni,
rebus,
humanis,
",",
uos,
reipublicorum,
incommodorum,
",",
uos,
malorum,
illices,
semper,
",",
apud,
quos,
Deus,
spernitur,
",",
statuae,
adorantur,
.,
Utique,
enim,
credibilius,
haberi,
debet,
",",
eum,
irasci,
qui,
negligatur,
",",
quam,
qui,
coluntur,
:,
aut,
nae,
illi,
iniquissimi,
",",
si,
propter,
Christianos,NORP
etiam,
cultores,
suos,
laedunt,
",",
quos,
separare,
deberent,
a,
meritis,
Christianorum,
.,
Hoc,
",",
inquitis,
",",
et,
in,
Deum,
0488B,PERSON
uestrum,
repercutere,
est,
",",
qui,
et,
ipse,
patiatur,
propter,
profanos,
etiam,
cultores,
suos,
laedi,
.,
Admittite,
prius,
dispositiones,
ejus,
",",
et,
non,
retorquebitis,
.,
Qui,
0489A,PERSON
enim,
semel,
aeternum,
judicium,
destinauit,
post,
saeculi,
finem,
",",
non,
praecipitat,
discretionem,
",",
quae,
est,
conditio,
judicii,
",",
ante,
saeculi,
finem,
.,
Aequalis,
est,
interim,
super,
omne,
hominum,
genus,
et,
indulgens,
et,
increpans,
;,
communia,
uoluit,
esse,
et,
commoda,
profanis,
et,
incommoda,
suis,
",",
ut,
pari,
consortio,
omnes,
et,
lenitatem,
ejus,
et,
seueritatem,
experiremur,
.,
Quia,
haec,
ita,
didicimus,
apud,
ipsum,
",",
diligimus,
lenitatem,
",",
metuimus,
seueritatem,
",",
uos,
contra,
utramque,
despicitis,
;,
et,
sequitur,
",",
ut,
omnes,
saeculi,
plagae,
nobis,
",",
si,
forte,
",",
in,
admonitionem,
",",
uobis,
in,
castigationem,
a,
Deo,
obueniant,
.,
Atquin,
nos,
nullo,
modo,
laedimur,
:,
imprimis,
quia,
nihil,
nostra,
refert,
in,
hoc,
aeuo,
",",
nisi,
de,
eo,
quam,
celeriter,
excedere,
;,
dehinc,
",",
quia,
si,
quid,
aduersi,
infligitur,
",",
uestris,
id,
meritis,
deputatur,
.,
0489B,
Sed,
etsi,
aliqua,
nos,
quoque,
perstringunt,
ut,
uobis,
cohaerentes,
",",
laetamur,
magis,
recognitione,
diuinarum,
praedicationum,
",",
confirmantium,
scilicet,
fiduciam,
et,
fidem,
spei,
nostrae,
.,
Si,
uero,
ab,
eis,
quos,
colitis,
omnia,
uobis,
mala,
eueniunt,
nostri,
caussa,
",",
quid,
colere,
perseueratis,
0490A,
tam,
ingratos,
",",
tam,
injustos,
",",
qui,
magis,
uos,
in,
dolorem,
Christianorum,
juuare,
et,
asserere,
debuerant,
?,
**CAPUT,
XLII,
.,
*,
*,
ARGUMENTUM.--,PERSON
Nec,
minus,
perperam,
christianos,
infructuosos,
negotiis,
appellari,
",",
qui,
cum,
illis,
et,
de,
illis,
uiuant,
",",
qui,
opera,
sua,
et,
artes,
misceant,
",",
qui,
una,
nauigent,
",",
militent,
",",
mercentur,
:,
qui,
si,
in,
ceremoniis,
quibusdam,
differant,
",",
spectaculis,
renuntient,
",",
thure,
non,
supplicent,
",",
stipes,
templis,
non,
jactent,
",",
tamen,
et,
homines,
et,
ciues,
sint,
",",
et,
illam,
qualemcum,
que,
jacturam,
facile,
compensent,
",",
cum,
aliis,
utilitatibus,
",",
tum,
",",
non,
ut,
illi,
",",
publica,
uectigalia,
",",
defraudando,
",",
sed,
ex,
fide,
debitum,
dependendo.42.0490B,
Sed,
alio,
quoque,
injuriarum,
titulo,
postulamur,
",",
et,
infructuosi,
in,
negotiis,
dicimur,
.,
Quo,
pacto,
homines,
uobiscum,
degentes,
",",
ejusdem,
uictus,
",",
habitus,
",",
instructus,
",",
ejusdem,
ad,
uitam,
necessitatis,
?,
Neque,
enim,
Brachmanae,LOC
aut,
Indorum,NORP
0491A,
gymnosophistae,
sumus,
",",
syluicolae,
et,
exules,
uitae,
.,
Meminimus,
gratiam,
nos,
debere,
Deo,
Domino,
Creatori,PERSON
;,
nullum,
fructum,
operum,
ejus,
repudiamus,
;,
plane,
temperamus,
",",
ne,
ultra,
modum,
aut,
perperam,
utamur,
.,
Itaque,
non,
sine,
foro,
",",
non,
sine,
macello,
",",
non,
sine,
balneis,
",",
tabernis,
",",
officinis,
",",
stabulis,
",",
nundinis,
uestris,
",",
caeteris,
que,
commerciis,
cohabitamus,
in,
hoc,
saeculo,
.,
Nauigamus,
et,
nos,
uobiscum,
et,
militamus,
",",
et,
rusticamur,
",",
et,
mercamur,
",",
proinde,
miscemus,
artes,
",",
operas,
nostras,
publicamus,
usui,
uestro,
.,
Quomodo,
infructuosi,
uideamur,
negotiis,
uestris,
",",
0492A,
cum,
quibus,
et,
de,
quibus,
uiuimus,
",",
non,
scio,
.,
Sed,
si,
caeremonias,
tuas,
non,
frequento,
",",
attamen,
et,
illa,
die,
homo,
sum,
.,
Non,
lauo,
sub,
noctem,
Saturnalibus,NORP
",",
ne,
et,
noctem,
et,
diem,
perdam,
;,
attamen,
lauo,
et,
debita,
hora,
et,
salubri,
",",
quae,
mihi,
et,
calorem,
et,
sanguinem,
seruet,
;,
rigere,
et,
pallere,
post,
lauacrum,
mortuus,
possum,
.,
Non,
in,
publico,
Liberalibus,
discumbo,
",",
quod,
bestiariis,
supremam,
coenantibus,
mos,
est,
;,
attamen,
ubi,
ubi,
de,
copiis,
tuis,
coeno,
.,
Non,
emo,
capiti,
coronam,
.,
Quid,
tua,
interest,
",",
emptis,
nihilominus,
floribus,
quomodo,
utar,
?,
0493A,LOC
puto,
gratius,
(esse,
),
liberis,
et,
solutis,
et,
undique,
uagis,
;,
sed,
etsi,
in,
coronam,
coactis,
",",
nos,
coronam,
naribus,
nouimus,
",",
uiderint,
qui,
per,
capillum,
odorantur,
.,
Spectaculis,
non,
conuenimus,
;,
quae,
tamen,
apud,
illos,
coetus,
uenditantur,
si,
desiderauero,
",",
libentius,
de,
suis,
locis,
sumam,
.,
Thura,LOC
plane,
non,
emimus,
;,
si,
Arabiae,LOC
queruntur,
",",
scient,
Sabaei,LOC
pluris,
et,
carioris,
suas,
merces,
christianis,
sepeliendis,
profligari,
",",
quam,
diis,
fumigandis,
.,
Certe,
",",
inquitis,
",",
templorum,
uectigalia,
quotidie,
decoquunt,
",",
0494A,
stipes,
quotusquisque,
jam,
jactat,
.,
Non,
(enim,
),
sufficimus,
et,
hominibus,
et,
diis,
uestris,
mendicantibus,
opem,
ferre,
",",
nec,
putamus,
aliis,
quam,
petentibus,
impertiendum,
.,
Denique,
porrigat,
manum,
Jupiter,PERSON
et,
accipiat,
",",
cum,
interim,
plus,
nostra,
misericordia,
insumit,
uicatim,
",",
quam,
uestra,
religio,
templatim,
.,
Sed,
caetera,
uectigalia,
gratias,
Christianis,
agent,
ex,
fide,
dependentibus,
debitum,
",",
qua,
alieno,
fraudando,
abstinemus,
",",
ut,
",",
si,
ineatur,
quantum,
publico,
pereat,
fraude,
et,
mendacio,
uestrarum,
professionum,
",",
0495A,
facile,
ratio,
haberi,
possit,
",",
unius,
speciei,
querela,
compensata,
pro,
commodo,
caeterarum,
rationum,
.,
**CAPUT,
XLIII,
.,
*,
*,
Qui,
tamen,
uere,
de,
illis,
conqueri,
possunt,
",",
esse,
lenones,
",",
perductores,
",",
sicarios,
",",
uenenarios,
",",
magos,
",",
similes,
que,
",",
quibus,
infructuosos,
esse,
magnus,
sit,
fructus,
.,
Sed,
et,
hoc,
damnum,
meliori,
lucro,
permutari,
:,
cum,
et,
ab,
illis,
daemonia,
excutiant,
",",
et,
pro,
illis,
Deum,
uenerentur,
",",
nullis,
que,
",",
ut,
tales,
",",
rebus,
nouis,
in,
exitium,
Reipublicae,
studeant.43,
.,
Plane,
confitebor,
",",
quinam,
",",
si,
forte,
",",
uere,
de,
sterilitate,
Christianorum,
conqueri,
possint,
.,
Primi,
erunt,
lenones,
",",
perductores,
",",
aquarioli,
",",
tum,
sicarii,
",",
0495B,NORP
uenenarii,
",",
magi,
",",
item,
harioli,
",",
haruspices,
",",
mathematici,
.,
His,
infructuosos,
esse,
magnus,
fructus,
est,
.,
Et,
tamen,
quodcumque,
dispendium,
est,
rei,
uestrae,
per,
hanc,
sectam,
",",
cum,
aliquo,
utique,
praesidio,
compensari,
potest,
.,
Quanti,
habetis,
",",
non,
dico,
qui,
jam,
de,
uobis,
daemonia,
excutiant,
",",
non,
dico,
jam,
qui,
pro,
0496A,PERSON
uobis,
quoque,
uero,
Deo,
preces,
sternant,
",",
quia,
forte,
non,
creditis,
",",
sed,
a,
quibus,
nihil,
timere,
possitis,
.,
**CAPUT,
XLIU,
.,
*,
*,
Recogitandum,
itaque,
merito,
",",
quantum,
Respublica,
capiat,
detrimentum,
ex,
caede,
tot,
hominum,
",",
et,
innocentium,
et,
bene,
meritorum,
:,
id,
patere,
posse,
ex,
quotidianis,
custodiarum,
actis,
et,
elogiis,
;,
neminem,
illic,
inter,
tot,
nocentes,
maleficum,
simul,
et,
christianum,
inueniri.44,
.,
At,
enim,
illud,
detrimentum,
reipublicae,
",",
tam,
grande,
quam,
uerum,
",",
nemo,
circumspicit,
",",
illam,
injuriam,
ciuitatis,
nullus,
expendit,
",",
quum,
tot,
justi,
impendimur,
",",
quum,
tot,
innocentes,
erogamur,
.,
Uestros,NORP
enim,
jam,
contestamur,
actus,
",",
qui,
quotidie,
iudicandis,
0496B,
custodiis,
praesidetis,
",",
qui,
sententiis,
elogia,
dispungitis,
.,
Tot,
a,
uobis,
nocentes,
uariis,
criminum,
elogiis,
recensentur,
;,
quis,
illic,
sicarius,
",",
quis,
manticucularius,
",",
quis,
sacrilegus,
",",
aut,
corruptor,
",",
aut,
lauantium,
praedo,
",",
idem,
etiam,
christianus,
adscribitur,
?,
aut,
cum,
christiani,
suo,
titulo,
offeruntur,
",",
0497A,NORP
quis,
ex,
illis,
etiam,
talis,
",",
quales,
tot,
nocentes,
?,
De,
uestris,
semper,
aestuat,
carcer,
",",
de,
uestris,
semper,
metalla,
suspirant,
",",
de,
uestris,
semper,
bestiae,
saginantur,
",",
de,
uestris,
semper,
munerarii,
noxiorum,
greges,
pascunt,
.,
Nemo,
illic,
