Text,Entity Type
amoris,
titulum,
mereri,
",",
qui,
apud,
gentes,
non,
nisi,
impurus,
sit,
et,
simulatus,
:,
apud,
hos,
conuiuia,
esse,
opipara,
",",
sumptuosa,
",",
libidinosa,
",",
infamia,
;,
apud,
Christianos,NORP
",",
sobria,
",",
modica,
",",
casta,
",",
pia,
.,
Talem,
igitur,
societatem,
non,
factionem,
uocandam,
",",
sed,
curiam,
.,
Edam,LOC
iam,
nunc,
ego,
ipsa,
negotia,
christianae,
factionis,
",",
ut,
qui,
mala,
refutauerim,
",",
bona,
ostendam,
.,
Corpus,
sumus,
de,
conscientia,
religionis,
et,
disciplinae,
diuinitate,
et,
spei,
foedere,
.,
Coimus,
in,
coetum,
et,
congregationem,
",",
ut,
ad,
Deum,
",",
quasi,
manu,
facta,
",",
precationibus,
ambiamus,
.,
Haec,
uis,
Deo,
grata,
est,
.,
Oramus,
etiam,
pro,
imperatoribus,
",",
pro,
ministeriis,
eorum,
ac,
potestatibus,
",",
pro,
statu,
seculi,
",",
pro,
rerum,
quiete,
",",
pro,
mora,
finis,
.,
Cogimur,
ad,
litterarum,
diuinarum,
commemorationem,
",",
si,
quid,
praesentium,
temporum,
qualitas,
aut,
praemonere,
cogit,
aut,
recognoscere,
.,
Certe,PERSON
fidem,
sanctis,
uocibus,
pascimus,
",",
spem,
erigimus,
",",
fiduciam,
figimus,
",",
disciplinam,
praeceptorum,
nihilominus,
in,
compulsationibus,
densamus,
;,
ibidem,
etiam,
exhortationnes,
",",
castigationnes,
et,
censura,
diuina,
.,
Nam,
et,
iudicatur,
magno,
cum,
pondere,
",",
ut,
apud,
certos,
de,
Dei,
conspectu,
",",
summum,
que,
futuri,
iudicii,
praeiudicium,
est,
",",
si,
quis,
ita,
deliquerit,
",",
ut,
a,
communicatione,
orationis,
et,
conuentus,
et,
omnis,
sancti,
commercii,
relegetur,
",",
Praesident,
probati,
quique,
seniores,
",",
honorem,
istum,
non,
pretio,
sed,
testimonio,
adepti,
;,
neque,
enim,
pretio,
ulla,
res,
Dei,
constat,
.,
Etiam,
si,
quod,
arcae,
genus,
est,
",",
non,
de,
honoraria,
summa,
",",
quasi,
redemptae,
religionis,
congregatur,
;,
modicam,
unusquisque,
stipem,
menstrua,
die,
",",
uel,
quum,
uelit,
",",
et,
si,
modo,
uelit,
et,
si,
modo,
possit,
",",
apponit,
:,
nam,
nemo,
compellitur,
",",
sed,
sponte,
confert,
.,
Haec,
quasi,
deposita,
pietatis,
sunt,
.,
Nam,
inde,
non,
epulis,
nec,
potaculis,
",",
nec,
ingratis,
uoratrinis,
dispensatur,
",",
sed,
egenis,
alendis,
humandis,
que,
",",
et,
pueris,
ac,
puellis,
re,
ac,
parentibus,
destitutis,
",",
iam,
que,
domesticis,
senibus,
",",
item,
naufragis,
",",
et,
si,
qui,
in,
metallis,
",",
et,
si,
qui,
in,
insulis,
",",
uel,
in,
custodiis,
",",
duntaxat,
ex,
caussa,
Dei,
sectae,
alumni,
confessionis,
suae,
fiunt,
.,
Sed,
eiusmodi,
uel,
maxime,
dilectionis,
operatio,
notam,
nobis,
inurit,
penes,
quosdam,
.,
Uide,
",",
inquiunt,
",",
ut,
inuicem,
se,
diligant,
:,
ipsi,
enim,
inuicem,
oderunt,
;,
et,
ut,
pro,
alterutro,
mori,
sint,
parati,
:,
ipsi,
enim,
ad,
occidendum,
alterutrum,
paratiores,
erunt,
.,
Sed,
et,
quod,
fratrum,
appellatione,
censemur,
",",
non,
alias,
",",
opinor,
",",
infamant,
",",
quam,
quod,
apud,
ipsos,
omne,
sanguinis,
nomen,
de,
affectatione,
simulatum,
est,
.,
Fratres,
autem,
etiam,
uestri,
sumus,
",",
iure,
naturae,
matris,
unius,
",",
etsi,
uos,
parum,
homines,
",",
quia,
mali,
fratres,
.,
At,
quanto,
dignius,
fratres,
et,
dicuntur,
et,
habentur,
",",
qui,
unum,
patrem,
Deum,
agnouerunt,
",",
qui,
unum,
Spiritum,
biberunt,
sanctitatis,
",",
qui,
de,
uno,
utero,
ignorantiae,
eiusdem,
ad,
unam,
lucem,
expauerunt,
ueritatis,
.,
Sed,
eo,
fortasse,
minus,
legitimi,
existimamur,
",",
quia,
nulla,
de,
nostra,
fraternitate,
tragoedia,
exclamat,
",",
uel,
quia,
ex,
substantia,
familiari,
fratres,
sumus,
",",
quae,
penes,
uos,
fere,
dirimit,
fraternitatem,
.,
Itaque,
qui,
animo,
anima,
que,
miscemur,
",",
nihil,
de,
rei,
communicatione,
dubitamus,
.,
Omnia,
indiscreta,
sunt,
apud,
nos,
",",
praeter,
uxores,
:,
in,
isto,
loco,
consortium,
soluimus,
",",
in,
quo,
solo,
caeteri,
homines,
consortium,
exercent,
",",
qui,
non,
amicorum,
solummodo,
matrimonia,
usurpant,
",",
sed,
et,
sua,
amicis,
patientissime,
subministrant,
",",
ex,
illa,
",",
credo,
",",
maiorum,
et,
sapientissimorum,
disciplina,
",",
Graeci,NORP
Socratis,NORP
et,
Romani,NORP
Catonis,PERSON
",",
qui,
uxores,
suas,
amicis,
communicauerunt,
",",
quas,
in,
matrimonium,
duxerant,
liberorum,
caussa,
et,
alibi,
creandorum,
",",
nescio,
quidem,
an,
inuitas,
;,
quid,
enim,
de,
castitate,
curarent,
",",
quam,
mariti,
tam,
facile,
donauerant,
?,
O,
sapientiae,
Atticae,LOC
",",
o,
Romanae,NORP
grauitatis,
exemplum,
!,
Leno,PERSON
est,
philosophus,
et,
censor,
.,
Quid,
ergo,
mirum,
",",
si,
tanta,
caritas,
conuiuatur,
?,
Nam,
et,
coenulas,
nostras,
",",
praeterquam,
sceleris,
infames,
",",
ut,
prodigas,
quoque,
suggillatis,
.,
De,
nobis,
scilicet,
Diogenis,PERSON
dictum,
est,
:,
Megarenses,
obsonant,
quasi,
crastina,
die,
morituri,
",",
aedificant,
uero,
quasi,
nunquam,
morituri,
.,
Sed,
stipulam,
quis,
in,
alieno,
oculo,
facilius,
perspicit,
",",
quam,
in,
suo,
trabem,
.,
Tot,
tribubus,
et,
curiis,
et,
decuriis,
ructantibus,
acescit,
aer,
.,
Saliis,
coenaturis,
creditor,
erit,
necessarius,
.,
Herculanarum,PERSON
decimarum,
et,
polluctorum,
sumptus,
tabularii,
supputabant,
.,
Apaturiis,NORP
",",
Dionysiis,NORP
",",
mysteriis,
Atticis,NORP
coquorum,
delectus,
indicentur,
.,
Ad,
fumum,
coenae,
Serapiacae,
sparteoli,
excitabuntur,
.,
De,
solo,
triclinio,
Christianorum,NORP
retractatur,
",",
Coena,
nostra,
de,
nomine,
rationem,
sui,
ostendit,
;,
id,
uocatur,
",",
quod,
dilectio,
penes,
Graecos,NORP
est,
.,
Quantiscum,
que,
sumptibus,
constet,
",",
lucrum,
est,
pietatis,
nomine,
facere,
sumptum,
",",
siquidem,
inopes,
quosque,
refrigerio,
isto,
iuuamus,
",",
non,
qua,
penes,
uos,
parasiti,
affectant,
ad,
gloriam,
famulandae,
libertatis,
sub,
auctoramento,
uentris,
inter,
contumelias,
saginandi,
",",
sed,
qua,
penes,
Deum,
maior,
est,
contemplatio,
mediocrium,
.,
Si,
honesta,
caussa,
est,
conuiuii,
",",
reliquum,
ordinem,
disciplinae,
aestimate,
",",
qui,
sit,
de,
religionnis,
officio,
:,
nihil,
uilitatis,
",",
nihil,
immodestiae,
admittit,
;,
non,
prius,
discumbitur,
",",
quam,
oratio,
ad,
Deum,
praegustetur,
;,
editur,
quantum,
esurientes,
capiunt,
;,
bibitur,
quantum,
pudicis,
est,
utile,
.,
Ita,
saturantur,
",",
ut,
qui,
meminerint,
etiam,
per,
noctem,
adorandum,
Deum,
sibi,
esse,
;,
ita,
fabulantur,
",",
ut,
qui,
sciant,
dominum,
audire,
.,
Post,
aquam,
manualem,
et,
lumina,
",",
ut,
quisque,
de,
scripturis,
sanctis,
uel,
de,
proprio,
ingenio,
potest,
prouocatur,
in,
medium,
Deo,
canere,
hinc,
probatur,
quomodo,
biberit,
.,
Oe,
que,
oratio,
conuiuium,
dirimit,
.,
Inde,
disceditur,
non,
in,
cateruas,
caesionum,
neque,
n,
classes,
discursationum,
",",
nec,
in,
eruptiones,
lasciuiarum,
",",
sed,
ad,
eamdem,
curam,
modestiae,
et,
pudicitiae,
ut,
qui,
non,
tam,
coenam,
coenauerint,
",",
quam,
disciplinam,
.,
Haec,
coitio,
christianorum,
merito,
sane,
illicita,
",",
si,
illicitis,
pari,
merito,
damnanda,
",",
[,
si,
non,
dissimilis,
damnandis,
",",
],
si,
quis,
de,
ea,
queritur,
eo,
titulo,
",",
quo,
de,
factionibus,
querela,
est,
.,
In,
cuius,
perniciem,
aliquando,
conuenimus,
?,
Hoc,
sumus,
congregati,
",",
quod,
et,
dispersi,
;,
hoc,
uniuersi,
",",
quod,
et,
singuli,
;,
neminem,
laedentes,
",",
neminem,
contristantes,
.,
Quum,
probi,
",",
quum,
boni,
coeunt,
",",
quum,
pii,
",",
quum,
casti,
congregantur,
",",
non,
est,
factio,
dicenda,
",",
sed,
curia,
.,
**CAPUT,
XL,
.,
**,
Factiosos,
potius,
esse,
illos,
",",
qui,
benemeritis,
insidiati,
",",
publica,
mala,
christianis,
imputent,
",",
cum,
et,
ante,
sectam,
hanc,
maiora,
et,
tertiora,
etiam,
orbem,
quassauerint,
",",
illa,
uero,
exorta,
",",
minora,
leuiora,
que,
esse,
ceperint,
",",
utpotae,
quae,
precibus,
suis,
meritas,
Numinis,
poenas,
depellat,
",",
licet,
illi,
temere,
deos,
colentes,
ueri,
Dei,
benignitatem,
idolis,
adscribant,
.,
40,
.,
At,
e,
contrario,
illis,
nomen,
factionis,
ac,
commodandum,
est,
",",
qui,
in,
odium,
bonorum,
conspirant,
",",
qui,
aduersum,
sanguinem,
innocentium,
conclamant,
",",
praetexentes,
sane,
ad,
odii,
defensionem,
illam,
quoque,
uanitatem,
",",
quod,
existiment,
omnis,
publicae,
cladis,
",",
omnis,
popularis,
incommodi,
christianos,
esse,
in,
caussa,
.,
Si,
Tiberis,LOC
ascendit,
in,
moenia,
",",
si,
Nilus,
non,
ascendit,
in,
arua,
",",
si,
coelum,
stetit,
",",
si,
terra,
mouit,
",",
si,
fames,
",",
si,
lues,
",",
statim,
CHRISTIANOS,
AD,
LEONEM,
.,
Tantos,
ad,
unum,
?,
Oro,
uos,
",",
ante,
Tiberium,PERSON
",",
id,
est,
ante,
Christi,PERSON
aduentum,
",",
quantae,
clades,
orbem,
et,
urbem,
ceciderunt,
?,
Legimus,
Hieran,PERSON
",",
Anaphen,PERSON
et,
Delon,PERSON
et,
Rhodon,LOC
et,
Co,
insulas,
multis,
cum,
millibus,
hominum,
pessum,
abiisse,
.,
Memorat,PERSON
et,
Plato,
maiorem,
Asiae,LOC
et,
Africae,LOC
terram,
Atlantico,LOC
mari,
creptam,
.,
Sed,
et,
mare,
Corinthium,LOC
terrae,
motus,
ebibit,
",",
et,
uis,
undarum,
Lucaniam,LOC
Italiae,LOC
abscissam,
in,
Siciliae,LOC
nomen,
relegauit,
.,
Haec,
utique,
non,
sine,
iniuria,
incolentium,
accidere,
potuerunt,
.,
Ubi,
uero,
tunc,
",",
non,
dicam,
deorum,
uestrorum,
contemptores,
christiani,
",",
sed,
ipsi,
dii,
uestri,
",",
cum,
totum,
orbem,
cataclysmus,
aboleuit,
",",
uel,
ut,
Plato,PERSON
putauit,
",",
campestre,
solummodo,
?,
Posteriores,
enim,
illos,
clade,
diluuii,
contestantur,
ipsae,
urbes,
",",
in,
quibus,
nati,
mortui,
que,
sunt,
",",
etiam,
quas,
condiderunt,
;,
neque,
enim,
alias,
in,
hodiernum,
manerent,
",",
nisi,
et,
ipsae,
postumae,
cladis,
illius,
.,
Nondum,
iudaeum,
ab,
Aegypto,LOC
examen,
Palaestina,LOC
susceperat,
",",
nec,
iam,
illic,
christianae,
sectae,
origo,
consederat,
",",
quum,
regiones,
affines,
eius,
Sodoma,LOC
et,
Gomorra,
igneus,
imber,
exussit,
.,
Olet,
adhuc,
incendio,
terra,
",",
et,
si,
qua,
illic,
arborum,
poma,
conantur,
",",
oculis,
tenus,
",",
caeterum,
contacta,
cinerescunt,
.,
Sed,
nec,
Tuscia,LOC
iam,
tunc,
atque,
Campania,LOC
de,
Christianis,NORP
querebatur,
",",
quum,
Uolsinios,NORP
de,
coelo,
",",
Tarpeios,LOC
de,
suo,
monte,
perfudit,
ignis,
.,
Nemo,PERSON
adhuc,
Romae,LOC
Deum,
uerum,
adorabat,
",",
cum,
Annibal,PERSON
apud,
Cannas,
Romanos,NORP
annulos,
",",
caedes,
suas,
",",
modio,
metiebatur,
.,
Omnes,
dii,
uestri,
ab,
omnibus,
colebantur,
",",
cum,
ipsum,
Capitolium,LOC
Senones,NORP
occupauerunt,
.,
Et,
bene,
",",
quod,
si,
quid,
aduersi,
accidit,
urbibus,
",",
eaedem,
clades,
templorum,
quae,
et,
moenium,
fuerunt,
",",
ut,
iam,
hoc,
reuincam,
",",
non,
a,
deis,
euenire,
",",
quia,
et,
ipsis,
euenit,
.,
Semper,
humana,
gens,
male,
de,
Deo,
meruit,
:,
primo,
quidem,
ut,
inofficiosa,
eius,
",",
quem,
cum,
intelligeret,
ex,
parte,
",",
non,
solum,
non,
requisiuit,
timendum,
",",
sed,
et,
alios,
sibi,
citius,
commenta,
est,
quos,
coleret,
;,
dehinc,
quod,
non,
inquirendo,
innocentiae,
magistrum,
",",
et,
nocentiae,
iudicem,
et,
exactorem,
",",
omnibus,
uitiis,
et,
criminibus,
inoleuit,
.,
Caeterum,PERSON
si,
requisisset,
",",
(,
sequeretur,
",",
ut,
),
cognosceret,
et,
recognosceret,
requisitum,
",",
et,
recognitum,
obseruaret,
",",
et,
obseruatum,
magis,
propitium,
experiretur,
quam,
iratum,
.,
Eumdem,
ergo,
nunc,
quoque,
scire,
debet,
iratum,
",",
quem,
et,
retro,
semper,
",",
priusquam,
Christiani,NORP
nominarentur,
.,
Cuius,
bonis,
utebatur,
ante,
editis,
",",
quam,
deos,
sibi,
fingeret,
",",
cur,
non,
ab,
eo,
etiam,
mala,
intelligit,
euenire,
",",
cuius,
bona,
esse,
non,
sensit,
?,
Illius,
rea,
est,
",",
cuius,
et,
ingrata,
.,
Et,
tamen,
si,
pristinas,
clades,
comparemus,
",",
leuiora,
nunc,
accidunt,
",",
ex,
quo,
christianos,
a,
Deo,
orbis,
accepit,
.,
Ex,
eo,
enim,
et,
innocentia,
seculi,
iniquitates,
temperauit,
",",
et,
deprecatores,
Dei,
esse,
coeperunt,
.,
Denique,
cum,
ab,
imbribus,
aestiua,
hiberna,
suspendunt,
et,
annus,
in,
cura,
est,
",",
uos,
quidem,
",",
quotidie,
pasti,
statim,
que,
pransuri,
",",
balneis,
et,
cauponis,
et,
lupanaribus,
operati,
",",
aquilicia,
Ioui,PERSON
immolatis,
",",
nudipedalia,
populo,
denuntiatis,
",",
coelum,
apud,
Capitolium,LOC
quaeritis,
",",
nubila,
de,
laquearibus,
exspectatis,
",",
auersi,
ab,
ipso,
et,
deo,
et,
coelo,
.,
Nos,
uero,
ieiuniis,
aridi,
et,
omni,
continentia,
expressi,
",",
ab,
omni,
uitae,
fruge,
dilati,
",",
in,
sacco,
et,
cinere,
uolutantes,
",",
inuidia,
coelum,
tundimus,
",",
Deum,
tangimus,
",",
et,
cum,
misericordiam,
extorserimus,
",",
Iupiter,PERSON
honoratur,
a,
uobis,
",",
Deus,
negligitur,
.,
**CAPUT,
XLI,
.,
**,
ARGUMENTUM,
.,
--,
Imo,
malorum,
",",
quae,
eueniunt,
quotidie,
",",
illos,
ipsos,
in,
causa,
esse,
",",
qui,
spreto,
Deo,
statuas,
adorent,
.,
Si,
enim,
dii,
illorum,
uere,
Dii,PERSON
essent,
",",
non,
et,
cultores,
suos,
Christianorum,NORP
poenis,
inuoluerent,
:,
at,
cum,
et,
bonis,
et,
malis,
",",
ille,
qui,
uere,
Deus,
est,
",",
mala,
immittat,
",",
his,
in,
poenam,
",",
illis,
in,
admonitione,
esse,
:,
qui,
non,
ante,
aeterni,
iudicii,
rigorem,
interutros,
que,
discrimen,
statuet,
;,
quod,
si,
pertinaciter,
Diis,PERSON
suis,
illa,
adscribi,
uelint,
",",
propterea,
quod,
christianos,
esse,
patiantur,
",",
sequitur,
",",
iniustos,
",",
ingratos,
tales,
Deos,
esse,
",",
qui,
cultores,
suos,
una,
cum,
irrisoribus,
plecti,
uelint,
.,
Uos,
igitur,
importuni,
rebus,
humanis,
",",
uos,
reipublicorum,
incommodorum,
",",
uos,
malorum,
illices,
semper,
",",
apud,
quos,
Deus,
spernitur,
",",
statuae,
adorantur,
.,
Utique,PERSON
enim,
credibilius,
haberi,
debet,
",",
eum,
irasci,
qui,
negligatur,
",",
quam,
qui,
coluntur,
:,
aut,
nae,
illi,
iniquissimi,
",",
si,
propter,
Christianos,NORP
etiam,
cultores,
suos,
laedunt,
",",
quos,
separare,
deberent,
a,
meritis,
Christianorum,NORP
.,
Hoc,
",",
inquitis,
",",
et,
in,
Deum,
uestrum,
repercutere,
est,
",",
qui,
et,
ipse,
patiatur,
propter,
profanos,
etiam,
cultores,
suos,
laedi,
.,
Admittite,PERSON
prius,
dispositiones,
eius,
",",
et,
non,
retorquebitis,
.,
Qui,
enim,
semel,
aeternum,
iudicium,
destinauit,
post,
saeculi,
finem,
",",
non,
praecipitat,
discretionem,
",",
quae,
est,
conditio,
iudicii,
",",
ante,
saeculi,
finem,
.,
Aequalis,
est,
interim,
super,
omne,
hominum,
genus,
et,
indulgens,
et,
increpans,
;,
communia,
uoluit,
esse,
et,
commoda,
profanis,
et,
incommoda,
suis,
",",
ut,
pari,
consortio,
omnes,
et,
lenitatem,
eius,
et,
seueritatem,
experiremur,
.,
Quia,
haec,
ita,
didicimus,
apud,
ipsum,
",",
diligimus,
lenitatem,
",",
metuimus,
seueritatem,
",",
uos,
contra,
utramque,
despicitis,
;,
et,
sequitur,
",",
ut,
omnes,
saeculi,
plagae,
nobis,
",",
si,
forte,
",",
in,
admonitionem,
",",
uobis,
in,
castigationem,
a,
Deo,
obueniant,
.,
Atquin,PERSON
nos,
nullo,
modo,
laedimur,
:,
imprimis,
quia,
nihil,
nostra,
refert,
in,
hoc,
aeuo,
",",
nisi,
de,
eo,
quam,
celeriter,
excedere,
;,
dehinc,
",",
quia,
si,
quid,
aduersi,
infligitur,
",",
uestris,
id,
meritis,
deputatur,
.,
Sed,
etsi,
aliqua,
nos,
quoque,
perstringunt,
ut,
uobis,
cohaerentes,
",",
laetamur,
magis,
recognitione,
diuinarum,
praedicationum,
",",
confirmantium,
scilicet,
fiduciam,
et,
fidem,
spei,
nostrae,
.,
Si,
uero,
ab,
eis,
quos,
colitis,
omnia,
uobis,
mala,
eueniunt,
nostri,
caussa,
",",
quid,
colere,
perseueratis,
tam,
ingratos,
",",
tam,
iniustos,
",",
qui,
magis,
uos,
in,
dolorem,
Christianorum,NORP
iuuare,
et,
asserere,
debuerant,
?,
**CAPUT,
XLII,
.,
**,
ARGUMENTUM,
.,
--,
Nec,
minus,
perperam,
christianos,
infructuosos,
negotiis,
appellari,
",",
qui,
cum,
illis,
et,
de,
illis,
uiuant,
",",
qui,
opera,
sua,
et,
artes,
misceant,
",",
qui,
una,
nauigent,
",",
militent,
",",
mercentur,
:,
qui,
si,
in,
ceremoniis,
quibusdam,
differant,
",",
spectaculis,
renuntient,
",",
thure,
non,
supplicent,
",",
stipes,
templis,
non,
iactent,
",",
tamen,
et,
homines,
et,
ciues,
sint,
",",
et,
illam,
qualemcum,
que,
iacturam,
facile,
compensent,
",",
cum,
aliis,
utilitatibus,
",",
tum,
",",
non,
ut,
illi,
",",
publica,
uectigalia,
",",
defraudando,
",",
sed,
ex,
fide,
debitum,
dependendo,
.,
42,
.,
Sed,
alio,
quoque,
iniuriarum,
titulo,
postulamur,
",",
et,
infructuosi,
in,
negotiis,
dicimur,
.,
Quo,
pacto,
homines,
uobiscum,
degentes,
",",
eiusdem,
uictus,
",",
habitus,
",",
instructus,
",",
eiusdem,
ad,
uitam,
necessitatis,
?,
Neque,
enim,
Brachmanae,LOC
aut,
Indorum,LOC
gymnosophistae,
sumus,
",",
syluicolae,
et,
exules,
uitae,
.,
Meminimus,PERSON
gratiam,
nos,
debere,
Deo,
Domino,
Creatori,
;,
nullum,
fructum,
operum,
eius,
repudiamus,
;,
plane,
temperamus,
",",
ne,
ultra,
modum,
aut,
perperam,
utamur,
.,
Itaque,
non,
sine,
foro,
",",
non,
sine,
macello,
",",
non,
sine,
balneis,
",",
tabernis,
",",
officinis,
",",
stabulis,
",",
nundinis,
uestris,
",",
caeteris,
que,
commerciis,
cohabitamus,
in,
hoc,
saeculo,
.,
Nauigamus,PERSON
et,
nos,
uobiscum,
et,
militamus,
",",
et,
rusticamur,
",",
et,
mercamur,
",",
proinde,
miscemus,
artes,
",",
operas,
nostras,
publicamus,
usui,
uestro,
.,
Quomodo,
infructuosi,
uideamur,
negotiis,
uestris,
",",
cum,
quibus,
et,
de,
quibus,
uiuimus,
",",
non,
scio,
.,
Sed,
si,
caeremonias,
tuas,
non,
frequento,
",",
attamen,
et,
illa,
die,
homo,
sum,
.,
Non,
lauo,
sub,
noctem,
Saturnalibus,
",",
ne,
et,
noctem,
et,
diem,
perdam,
;,
attamen,
lauo,
et,
debita,
hora,
et,
salubri,
",",
quae,
mihi,
et,
calorem,
et,
sanguinem,
seruet,
;,
rigere,
et,
pallere,
post,
lauacrum,
mortuus,
possum,
.,
Non,
in,
publico,
Liberalibus,
discumbo,
",",
quod,
bestiariis,
supremam,
coenantibus,
mos,
est,
;,
attamen,
ubi,
ubi,
de,
copiis,
tuis,
coeno,
.,
Non,
emo,
capiti,
coronam,
.,
Quid,
tua,
interest,
",",
emptis,
nihilominus,
floribus,
quomodo,
utar,
?,
puto,
gratius,
(,
esse,
),
liberis,
et,
solutis,
et,
undique,
uagis,
;,
sed,
etsi,
in,
coronam,
coactis,
",",
nos,
coronam,
naribus,
nouimus,
",",
uiderint,
qui,
per,
capillum,
odorantur,
.,
Spectaculis,
non,
conuenimus,
;,
quae,
tamen,
apud,
illos,
coetus,
uenditantur,
si,
desiderauero,
",",
libentius,
de,
suis,
locis,
sumam,
.,
Thura,PERSON
plane,
non,
emimus,
;,
si,
Arabiae,LOC
queruntur,
",",
scient,
Sabaei,
pluris,
et,
carioris,
suas,
merces,
christianis,
sepeliendis,
profligari,
",",
quam,
diis,
fumigandis,
.,
Certe,PERSON
",",
inquitis,
",",
templorum,
uectigalia,
quotidie,
decoquunt,
",",
stipes,
quotusquisque,
iam,
iactat,
.,
Non,
(,
enim,
),
sufficimus,
et,
hominibus,
et,
diis,
uestris,
mendicantibus,
opem,
ferre,
",",
nec,
putamus,
aliis,
quam,
petentibus,
impertiendum,
.,
Denique,
porrigat,
manum,
Iupiter,PERSON
et,
accipiat,
",",
cum,
interim,
plus,
nostra,
misericordia,
insumit,
uicatim,
",",
quam,
uestra,
religio,
templatim,
.,
Sed,
caetera,
uectigalia,
gratias,
Christianis,NORP
agent,
ex,
fide,
dependentibus,
debitum,
",",
qua,
alieno,
fraudando,
abstinemus,
",",
ut,
",",
si,
ineatur,
quantum,
publico,
pereat,
fraude,
et,
mendacio,
uestrarum,
professionum,
",",
facile,
ratio,
haberi,
possit,
",",
unius,
speciei,
querela,
compensata,
pro,
commodo,
caeterarum,
rationum,
.,
**CAPUT,
XLIII,
.,
**,
Qui,
tamen,
uere,
de,
illis,
conqueri,
possunt,
",",
esse,
lenones,
",",
perductores,
",",
sicarios,
",",
uenenarios,
",",
magos,
",",
similes,
que,
",",
quibus,
infructuosos,
esse,
magnus,
sit,
fructus,
.,
Sed,
et,
hoc,
damnum,
meliori,
lucro,
permutari,
:,
cum,
et,
ab,
illis,
daemonia,
excutiant,
",",
et,
pro,
illis,
Deum,
uenerentur,
",",
nullis,
que,
",",
ut,
tales,
",",
rebus,
nouis,
in,
exitium,
Reipublicae,
studeant,
.,
43,
.,
Plane,
confitebor,
",",
quinam,
",",
si,
forte,
",",
uere,
de,
sterilitate,
Christianorum,NORP
conqueri,
possint,
.,
Primi,
erunt,
lenones,
",",
perductores,
",",
aquarioli,
",",
tum,
sicarii,
",",
uenenarii,
",",
magi,
",",
item,
harioli,
",",
haruspices,
",",
mathematici,
.,
His,
infructuosos,
esse,
magnus,
fructus,
est,
.,
Et,
tamen,
quodcumque,
dispendium,
est,
rei,
uestrae,
per,
hanc,
sectam,
",",
cum,
aliquo,
utique,
praesidio,
compensari,
potest,
.,
Quanti,
habetis,
",",
non,
dico,
qui,
iam,
de,
uobis,
daemonia,
excutiant,
",",
non,
dico,
iam,
qui,
pro,
uobis,
quoque,
uero,
Deo,
preces,
sternant,
",",
quia,
forte,
non,
creditis,
",",
sed,
a,
quibus,
nihil,
timere,
possitis,
.,
**CAPUT,
XLIU,
.,
**,
Recogitandum,
itaque,
merito,
",",
quantum,
Respublica,
capiat,
detrimentum,
ex,
caede,
tot,
hominum,
",",
et,
innocentium,
et,
bene,
meritorum,
:,
id,
patere,
posse,
ex,
quotidianis,
custodiarum,
actis,
et,
elogiis,
;,
neminem,
illic,
inter,
tot,
nocentes,
maleficum,
simul,
et,
christianum,
inueniri,
.,
44,
.,
At,
enim,
illud,
detrimentum,
reipublicae,
",",
tam,
grande,
quam,
uerum,
",",
nemo,
circumspicit,
",",
illam,
iniuriam,
ciuitatis,
nullus,
expendit,
",",
quum,
tot,
iusti,
impendimur,
",",
quum,
tot,
innocentes,
erogamur,
.,
Uestros,
enim,
iam,
contestamur,
actus,
",",
qui,
quotidie,
iudicandis,
custodiis,
praesidetis,
",",
qui,
sententiis,
elogia,
dispungitis,
.,
Tot,
a,
uobis,
nocentes,
uariis,
criminum,
elogiis,
recensentur,
;,
quis,
illic,
sicarius,
",",
quis,
manticucularius,
",",
quis,
sacrilegus,
",",
aut,
corruptor,
",",
aut,
lauantium,
praedo,
",",
idem,
etiam,
christianus,
adscribitur,
?,
aut,
cum,
christiani,
suo,
titulo,
offeruntur,
",",
quis,
ex,
illis,
etiam,
talis,
",",
quales,
tot,
nocentes,
?,
De,
uestris,
semper,
aestuat,
carcer,
",",
de,
uestris,
semper,
metalla,
suspirant,
",",
de,
uestris,
semper,
bestiae,
saginantur,
",",
de,
uestris,
semper,
munerarii,
noxiorum,
greges,
pascunt,
.,
Nemo,PERSON
illic,
christianus,
",",
nisi,
hoc,
tantum,
",",
aut,
si,
et,
aliud,
",",
iam,
non,
christianus,
.,
**CAP,
.,
XLU,
.,
**,
Quorum,
quidem,
innocentia,
",",
non,
ex,
timore,
hominis,
",",
sed,
ex,
reuerentia,
Dei,
prouenire,
",",
cuius,
dictatione,
perfectissimas,
leges,
nacti,
",",
didicerint,
omni,
malo,
",",
uel,
a,
prima,
origine,
",",
occurrere,
",",
sanctos,
se,
et,
inuiolatos,
Deo,
iudici,
reseruantes,
.,
45,
.,
Nos,
ergo,
soli,
innocentes,
.,
Quid,
mirum,
",",
si,
necesse,
est,
?,
Enimuero,
necesse,
est,
.,
Innocentiam,
a,
Deo,
edocti,
",",
et,
perfecte,
eam,
nouimus,
ut,
a,
perfecto,
magistro,
reuelatam,
",",
et,
fideliter,
custodimus,
",",
ut,
ab,
incontemptibili,
dispectore,
mandatam,
.,
Uobis,
autem,
humana,
aestimatio,
innocentiam,
tradidit,
",",
humana,
item,
dominatio,
imperauit,
;,
inde,
nec,
plenae,
nec,
adeo,
timendae,
estis,
disciplinae,
ad,
innocentiae,
ueritatem,
.,
Quanta,
est,
prudentia,
hominis,
ad,
demonstrandum,
quid,
uere,
bonum,
?,
quanta,
auctoritas,
ad,
exigendum,
?,
tam,
illa,
falli,
facilis,
",",
quam,
ista,
contemni,
.,
Atque,
adeo,
quid,
