Text,Entity Type
res,
sum,
eligo,
ad,
compendium,
?,
?,
?,
?,
opera|opus,
qui,
res,
diuinus,
ex,
omnis,
retro,
digero,
commento,
idoneus,
se,
nos,
scopa,
expono,
.,
13,
hic,
si,
interrogo,
qui,
?,
?,
?,
?,
Deus,
.,
14,
aut,
philosophus,
designo,
aut,
populus,
?,
?,
?,
?,
poeta,
.,
15,
triplex,
enim,
genus,
Deus,
censum|census,
distinguo,
unus,
sum,
physicus,
qui,
philosophus,
retracto,
alius,
?,
?,
?,
?,
qui,
inter,
poeta,
uoluto,
tres,
gentilis,
qui,
populus,
se,
quisque,
adopto,
.,
16,
igitur,
cum,
philosophus,
physicus,
conicio|conjicio,
?,
?,
?,
?,
poeta,
?,
?,
?,
?,
de,
fabula,
traho,
populus,
gentilis,
ultro,
praesumo,
ubinam,
ueritas,
colloco,
.,
17,
in,
conjectura,
.,
18,
sed,
incertus,
conceptio,
sum,
in,
fabula,
.,
19,
sed,
foedus,
relatio,
sum,
in,
adoptio,
.,
20,
sed,
passiuus,
et,
?,
?,
?,
?,
adoptatio,
sum,
.,
21,
denique,
apud,
philosophus,
incertus,
quia,
uarius,
apud,
poeta,
omnis,
indignus,
quia,
turpis,
apud,
populus,
passiuus,
omnis,
quia,
uoluntarius,
.,
22,
porro,
diuinitas,
si,
uerus,
retracto,
is,
definitio,
sum,
ut,
iste,
neque,
argumentatio,
incertus,
colligo,
neque,
fabula,
indignus,
contamino,
neque,
adoptio,
passiuus,
judico,
habeo,
enim,
debeo,
sicut,
sum,
certus,
integer,
communis,
quia,
scilicet,
omnis,
.,
23,
caeterus,
qui,
Deus|dea,
credo,
.,
24,
qui,
suspicio,
aestimo,
qui,
historia,
jacto,
qui,
ciuitas,
uolo|uoluo,NORP
.,
25,
dignus,
multo,
nemo,
credo,
qui,
dubito,
aut,
pudeo,
aut,
adoptiuus,
.,
1,
1,
sed,
physic|physicos|physicus,PERSON
auctoritas,
philosophus,
ut,
mancipium,
sapientia,
patrocinor,
.,
2,
sane,
merus,
sapientia,
philosophus,
qui,
infirmitas,
unus,
hic,
contestor,
uarietas,
opinio,
uenio|ueneo,
de,
ignorantia,
ueritas,
.,
3,
quis,
autem,
sapiens,
expers,
ueritas,
qui,
ipse,
sapientia,
ac,
ueritas,
pater,
et,
dominus,
Deus|dea,
ignoro,
.,
4,
diuinus,
alius,
enuntiatio,
Salomon,PERSON
initium,
inquiam,
sapientia,
metus,
in,
Deus|dea,LOC
.,
5,
porro,
timor,
origo,
notitia,
sum,
quis,
enim,
?,
?,
?,
?,
ignoro,
.,
6,
ita,
qui,
Deus|dea,
timeo,
omnis,
notitia,
et,
ueritas,
assequor,
plenus,
atque,
perfectus,
sapientia,
obtineo,
.,
7,
hic,
autem,
philosophia,
non,
?,
?,
?,
?,
succedo,
.,
8,
licet,
enim,
per,
curiositas,
omnimodus,
litteratura,
inspicio,
diuinus,
quoque,
scriptura,
ut,
?,
?,
?,
?,
possum,
uideo,
incurso,
et,
inde,
nonnullus,
demo,
cum,
tamen,
.,
9,
ut,
probo,
sui,
aut,
omnis,
despicio,
aut,
non,
omnis,
.,
10,
nam,
et,
alius,
ueritas,
simplicitas,
per,
?,
?,
?,
?,
.,
11,
ue,
fides,
nuto,
et,
ita,
accedo,
libido,
gloria,
ad,
proprius,
ingenium,
opera|opus,
muto,
per,
qui,
in,
incertus,
abeo,
etiam,
qui,
inuenio,
et,
facio|fio,
sum,
argumentatio,
inundatio,
de,
stillicidium,
unus,
atque,
alius,
ueritas,
inuenio,
enim,
solummodo,
is,
non,
ut,
inuenio,
expono,
ut,
de,
qualitas,
is,
et,
de,
natura,
et,
jam,
de,
sedes,
discepto,
platonicus,
quidem,
curans,
res,
et,
arbiter|arbitra,
et,
judex,
Epicureus,PERSON
?,
?,
?,
?,
et,
?,
?,
?,
?,
et,
ut,
ita,
dico,
nemo,
-,
uero|uerus,
extra,
mundus,
Stoicus,PERSON
intra,
mundus,
platonicus,
.,
12,
qui,
non,
penitus,
admitto,
neque,
nosco,
possum,
neque,
timeo,
nec,
inde,
sapio,
?,
?,
?,
?,
scilicet,
ab,
initium,
sapientia,
is,
sum,
metus,
in,
Deus|dea,LOC
.,
13,
exsto,
testimonium,
tam,
ignoro,
qui,
dubito,
inter,
philosophus,
diuinitas,
.,
14,
Diogenes,PERSON
consulo,
quis,
in,
coelum|coelus,
agatur|ago,
nunquam,
inquiam,
ascendo,
.,
15,
item,
an,
Deus,
sum,
.,
16,
nescio,
inquiam,
nisi,
ut,
sum,
expedio,
.,
17,
?,
?,
?,
?,
?,
?,
?,
?,
?,
?,
?,
?,
sciscitor,
quis,
de,
Deus|dea,
arbitro,
post,
aliquot,
delibero,
commeatus,
nihil,
renuntio,
.,
18,
Socrates,
ipse,
Deus,
iste,
quasi,
certus,
nego,
.,
19,
idem,
?,
?,
?,
?,
gallinaceus,
seco,
quasi,
certus,
jubeo,
.,
20,
et,
ideo,
cum,
tam,
incertus,
et,
inconstans,
definio,
de,
Deus,
philosophia,
deprehendo,
qui,
possum,
.,
21,
res,
is,
qui,
non,
?,
?,
?,
?,
teneo,
determino,
.,
22,
de,
mundus,
.,
23,
dico,
hic,
enim,
physicus,
theologia,
genus,
cogo,
q,
..,
24,
?,
?,
?,
?,
Deus,
trado,
ut,
Dionysius,PERSON
Stoicus,
trifariam,
Deus,
diuido,
unus,
uolo,
species,
qui,
in,
promptus,
sum,
ut,
sol,
luna,
.,
25,
alius,
qui,
non,
compareo,
ut,
Neptunus,PERSON
reliquus,
qui,
de,
homo,
ad,
diuinitas,
transeo,
dico,
ut,
Hercules,PERSON
?,
?,
?,
?,
.,
26,
aeque,
?,
?,
?,
?,
?,
?,
?,
?,
forma,
diuinitas,
duco,
?,
?,
?,
?,
astrum,
?,
?,
?,
?,
de,
coelum|coelus,
et,
terra,
ex,
hic,
?,
?,
?,
?,
et,
ops,
Neptunus,PERSON
Jouis|Jupiter,
et,
Orcus|orca,
et,
caeterus,
successio,
.,
27,
?,
?,
?,
?,
academicus,
bifariam,
facio,
?,
?,
?,
?,
et,
?,
?,
?,
?,
qui,
de,
coelum|coelus,
et,
terra,
.,
28,
Aegyptius,
?,
?,
?,
?,
quatuor,
Deus,
credo,
sol,
et,
luna,
coelum|coelus,
ac,
terra,
.,
29,
cum,
reliquus,
ignis,
supernus,
Deus,
orior,
?,
?,
?,
?,
suspicor,
qui,
instar,
uolo,
sum,
natura,
?,
?,
?,
?,
.,
30,
unde,
et,
?,
?,
?,
?,
ignis,
mundus,
anima|animus,
facio,
ut,
perinde,
in,
mundus,
ignis,
omnis,
guberno,
sicut,
animus,
in,
nos,
.,
31,
atqui,
?,
?,
?,
?,
.,
32,
nam,
cum,
sum,
inquiam,
in,
nos,
ipse,
sum,
cum,
exeo,
emorior,
.,
33,
ergo,
et,
ignis,
cum,
de,
mundus,
per,
fulgur,
proficiscor,
mundus,
emorior,
.,
1,
1,
hic,
ita,
expeditus,
uideo,
physica|physice|physicum|physicus,PERSON
iste,
ad,
hic,
-,
ut,
Deus,
elementum,
contendo,
cum,
hic,
etiam,
alius,
Deus,
nascor,
allego,
Deus,
enim,
nonnisi,
de,
Deus|dea,
nascor,
.,
2,
qui,
quoniam,
in,
?,
?,
?,
?,
apud,
poeta,
plenus,
suus,
locum|locus,
examino,
tamen,
qui,
de,
ipse,
interim,
retracto,
sum,
qui,
ad,
praesens,
species,
facio,
simul,
et,
de,
praesens,
species,
ad,
ipse,
.,
3,
an,
ostendo,
sum,
Deus,
nullus,
modus,
uideo,
possum,
qui,
de,
elementum,
nascor,
dico,
ut,
jam,
hinc,
?,
?,
?,
?,
sum,
Deus,
elementum,
non,
sum,
cum,
qui,
de,
elementum,
nascor,
dico,
Deus,
non,
sum,
aeque,
demonstro,
orior,
Deus,
non,
sum,
ad,
ille,
agnascor,
species,
praestruo,
recte,
non,
sum,
defendo,
qui,
parens,
is,
sum,
?,
?,
?,
?,
Deus,
non,
sum,
.,
4,
-,
Deus|dea,
e,
Deus,
nascor,
quemadmodum,
de,
non,
Deus,
non,
Deus|dea,
.,
5,
igitur,
qui,
elementum,
contineo,
mundus,
iste,
ut,
?,
?,
?,
?,
tracto,
de,
uniuersitas,
pars|partus,
is,
?,
?,
?,
?,
nam,
qui,
conditio,
is,
idem,
utique,
sum,
et,
elementum,
et,
membrum,
aut,
ab,
aliquis,
instituo,
sum,
necesse,
sum,
qui,
Plato,PERSON
humanitas,
aut,
a,
nullus,
qui,
?,
?,
?,
?,
duritia,
.,
6,
et,
si,
instituo,
sum,
habeo,
initium,
habeo,
et,
finis,
ita,
qui,
aliquando,
non,
sum,
ante,
initium,
et,
quandoque,
non,
sum,
post,
finis,
non,
capio,
utique,
uideo,
Deus,
careo,
substantia,
diuinitas,
is,
sum,
aeternitas,
qui,
sine,
initium,
et,
finis,
censeo,
.,
7,
si,
uero|uerus,
instituo,
omnino,
non,
sum,
ac,
propterea,
Deus,
habeo,
qui,
ut,
Deus,
neque,
initium,
neque,
finis,
suus,
patior,
quomodo,
quidam,
assigno,
elementum,
qui,
Deus,
uolo,
generatio,
cum,
Stoicus,PERSON
nego,
quisquam,
Deus,
nascor,
.,
8,
item,
quomodo,
uolo,
qui,
de,
elementum,
nascor,
fero,
Deus,
?,
?,
?,
?,
cum,
Deus|dea,
nego,
nascor,
.,
9,
itaque,
qui,
mundus,
sum,
hic,
elementum,
adscribo,
coelum|coelus,
dico,
et,
terra,
et,
sidus,
et,
ignis,
qui,
Deus,
et,
Deus,
parens,
aduersus,
nego,
generatio,
Deus,
et,
natiuitas,
frustra,
credo,
propono,
?,
?,
?,
?,
.,
10,
et,
qui,
?,
?,
?,
?,
indico,
animalis,
sum,
coelum|coelus,
et,
astrum,
.,
11,
qui,
si,
ita,
sum,
etiam,
mortalis,
sum,
necesse,
sum,
secundum,
animal|animalis,
forma,
nam,
etsi,
immortalis,
consto,
anima,
ipse,
hic,
solus,
licet_est,
non,
etiam,
ille,
qui,
adnecto,
is,
sum,
corpus,
.,
12,
nemo,
autem,
nego,
mortalis,
corpus,
sum,
cum,
et,
contingo,
is,
et,
contingo,
ab,
is,
certus,
corpus,
ex,
ille,
decido,
uideo,
.,
13,
ergo,
si,
animal,
depono,
ratio,
anima,
qui,
corpus,
conditio,
mortalis,
non,
utique,
dia|dium|dius,
elementum,
.,
14,
et,
tamen,
unde,
animal,
?,
?,
?,
?,
uideo,
elementum,
.,
15,
quoniam,
moueo,
.,
16,
ac,
ne,
ex,
diuersus,
propono,
multus,
alius,
moueo,
ut,
rota,
ut,
plaustrum,
ut,
machina,
caeterus,
ultro,
praeuenio,
dico,
is,
animal,
credo,
qui,
per,
sui+met+ipsius,
moueo,
nullus,
extrinsecus,
appareo,
?,
?,
?,
?,
is,
aut,
?,
?,
?,
?,
sicut,
appareo|apparo,
qui,
rota,
compello,
et,
plaustrum,
uolo|uoluo,
et,
machina,
tempero,
.,
17,
igitur,
nisi,
animal,
non,
mobilis,
per,
se,
.,
18,
porro,
allego,
quis,
non,
appareo,
ostendeo|ostendo,
quis,
quaero,
debeo,
is,
sum,
artifex,
et,
arbiter|arbitra,
motus,
neque,
enim,
statim,
non,
sum,
qui,
quia,
non,
uideo,
non,
credo,
sum,
.,
19,
imo,
is,
altus,
inuestigo,
sum,
qui,
non,
uideo,
ut,
qui,
uideo,
qualis,
sum,
scio,
possum,
.,
20,
alioquin,
si,
tantus,
is,
qui,
compareo|comparo,
Deus,
sum,
credo,
quia,
compareo|comparo,
.,
21,
quomodo,
Deus,
etiam,
is,
recipeo,
qui,
non,
compareo|comparo,
.,
22,
si,
autem,
uideo,
sum,
qui,
non,
sum,
cur,
non,
sum,
et,
qui,
non,
uideo,
.,
23,
?,
?,
?,
?,
dico,
coelestis,
res,
.,
24,
sum,
ergo,
et,
animal,
quia,
mobilis,
per,
se,
etiam,
mobilis,
per,
se,
quia,
non,
per,
alius,
tamen,
ille,
non,
statim,
Deus,
quia,
animal,
ita,
nec,
ideo,
quia,
per,
se,
mobilis,
aut,
quis,
ueto,
uniuersus,
animal,
ut,
mobilis,
per,
se,
Deus,
habeo,
.,
25,
?,
?,
?,
?,
sane,
uanitas,
Aegyptius,PERSON
licet_est,
.,
1,
1,
aio,
quidam,
propterea,
Deus,
sum,
appello,
qui,
?,
?,
?,
?,
et,
?,
?,
?,
?,
procurro,
ac,
moto,
interpretatio,
sum,
.,
2,
sane,
uocabulum,
iste,
non,
sum,
aliquis,
majestas,
a,
cursus,
enim,
et,
motus,
non,
ab,
diuinitas,
?,
?,
?,
?,
-,
sum,
.,
3,
sed,
cum,
etiam,
ille,
unus,
Deus,
qui,
colo,
?,
?,
?,
?,
cognomino,
nec,
tamen,
aut,
motus,
ullus,
aut,
curro,
is,
appareo,
quia,
nec,
uisibilis,
quisquam,
sum,
palam,
sum,
ut,
uocabulum,
iste,
.,
4,
-,
?,
?,
?,
?,
quia,
se,
natiuus,
diuinitas,
-,
.,
5,
interpretatio,
is,
astutia,
?,
?,
?,
?,
sum,
non,
a,
cursus,
et,
motus,
?,
?,
?,
?,
dico,
sed,
de,
appellatio,
Uerus|uer|uerum,
Deus,
-,
uti,
qui,
aeque,
Deus,
excudo,
?,
?,
?,
?,
cognomino,
.,
6,
denique,
quam,
ita,
sum,
probatio,
suppeto,
cum,
etiam,
uniuersus,
Deus,
uester,
in,
qui,
nullus,
cursus,
aut,
motus,
officium,
denoto,
?,
?,
?,
?,
communiter,
appello,
.,
7,
itaque,
si,
aeque,
?,
?,
?,
?,
aeque,
immobilis,
discedo,
uocabulum,
interpretatio,
pariter,
et,
diuinitas,
opinio,
qui,
a,
cursus,
et,
motus,
modulor,
rescindo,
.,
8,
qui,
si,
nomen,
iste,
proprius,
diuinitas,
et,
simplex,
nec,
?,
?,
?,
?,
in,
ille,
Deus,
-,
in,
caeterus,
qui,
Deus,
uolo,
doceo,
etiam,
qualitas,
inter,
ille,
sum,
consortium,
ut,
jure,
consisto,
collegium,
nomen,
communio,
substantia,
.,
9,
porro,
?,
?,
?,
?,
ille,
jam,
hic,
solus,
qui,
non,
sum,
in,
promptus,
uaco,
a,
comparatio,
is,
qui,
in,
promptus,
sum,
et,
uisus,
et,
sensus,
sed,
sensus,
satis,
qui,
sum,
testimonium,
ad,
diuersitas,
occultus,
et,
?,
?,
?,
?,
?,
?,
?,
?,
si,
elementum,
palam,
propositum,
omnis,
si,
contra,
Deus,
nemo,
quomodo,
possum|potior|poto,
ex,
is,
pars,
qui,
non,
uideo,
qui,
uideo,
congredior,
.,
10,
cum,
ergo,
non,
habeo,
conjungo,
sensus,
.,
11,
ratio,
quis,
uocabulum,
conjungo,
ut,
conjungo,
etiam,
potestas,
.,
12,
ecce,
enim,
?,
?,
?,
?,
quoque,
materia,
mundialis,
a,
Deus,
separo,
uel,
is,
per,
ille,
tanquam,
mel,
per,
fauus,
transeo,
dico,
.,
13,
itaque,
materia,
et,
Deus,
duo,
uocabulum,
duo,
res,
.,
14,
pro,
discrimen,
uocabulum,
etiam,
res,
separo,
etiam,
materia,
conditio,
uocabulum,
sequor,
.,
15,
qui,
si,
materia,
non,
sum,
quia,
sic,
et,
appellatio,
praescribo,
quomodo,
qui,
sum,
in,
materia,
is,
sum,
elementum,
Deus,
habeo,
cum,
membrum,
a,
corpus,
?,
?,
?,
?,
.,
16,
sum,
non,
possum,
.,
17,
sed,
quis,
ego,
cum,
argumentatio,
?,
?,
?,
?,
.,
18,
s,
.,
ascendo,
debeo,
de,
status,
mundus,
non,
incertus,
?,
?,
?,
?,
.,
19,
?,
?,
?,
?,
?,
?,
?,
?,
forma,
-,
is,
?,
?,
?,
?,
com,
.,
20,
do,
circinus,
rotundus,
ita,
colligo,
qui,
sine,
caput,
solum,
credo,
laboro,
.,
21,
sed,
?,
?,
?,
?,
qui,
dico,
qui,
super,
nos,
nihil,
ad,
nos,
cum,
et,
ipse,
coelum|coelus,
inspicio|inspico,
desidero|desido,
solus,
orbis,
pedalis,
deprehendo,
.,
22,
adhuc,
scilicet,
frugalitas,
et,
in,
coelum|coelus,
ago,
.,
23,
denique,
ut,
ambitio,
proficio,
etiam,
sol,
acies,
suus,
extendo,
ita,
ille,
orbis,
magnus,
Peripateticus,PERSON
denoto,
.,
24,
oro,
uos,
quis,
sapio,
conjectura,
libido,
.,
25,
quis,
probo,
tantus,
praesumptio,
asseueratio,
otium,
affecto,
?,
?,
?,
?,
eloquium,
artificium,
-,
.,
26,
merito,
ergo,
?,
?,
?,
?,
?,
?,
?,
?,
dum,
totus,
coelum|coelus,
examino,
et,
ambulo,
oculus,
in,
puteus,
cado,
.,
27,
R.,
multum,
irrideo,
Aegyptius,PERSON
ille,
in,
terra,
inquiam,
nihil,
perspicio,
coelum|coelus,
tu,
speculor,
existimo,
.,
28,
itaque,
casus,
is,
per,
figura,
.,
29,
?,
?,
?,
?,
noto,
scilicet,
is,
qui,
stupidus,
exerceo,
curiositas,
.,
30,
natura,
qui,
prior,
in,
artifex,
is,
et,
praeses,
in,
uacuus,
.,
31,
n,
.,
dum,
habeo,
.,
1,
1,
quin,
ergo,
ad,
?,
?,
?,
?,
aliquanto,
.,
2,
eo,
opinio,
qui,
de,
communis,
omnis,
sensus,
et,
simplex,
?,
?,
?,
?,
.,
3,
deduco,
uideo,
.,
4,
nam,
et,
?,
?,
?,
?,
memini,
is,
credo,
praeterea,
dico,
elementum,
diuinitas,
qui,
nihil,
omnino,
sine,
suffragium,
ille,
gigno,
alum|alus,
proueho,
possum,
ad,
uita,
humanus,
et,
terra,
?,
?,
?,
?,
quando,
ne,
ipse,
quidem,
corpus,
aut,
anima,
sufficio,
licet_est,
sine,
elementum,
temperamentum,
qui,
?,
?,
?,
?,
iste,
mundus,
circulus,
conditio,
foedero,
praesto,
nisi,
qui,
homo,
incolatus,
denego,
?,
?,
?,
?,
frigor|frigus,
aut,
calor,
.,
5,
itaque,
Deus,
credo,
sol,
qui,
dies,
de,
suus,
cumulo,
frux,
calor,
p,
.,
et,
annus,
statio,
seruo,
luna,
solatium,
nox,
patrocinium,
mensis,
gubernaculum,
item,
sidus,
signaculum,
quidam,
tempus,
ad,
mutatio,
noto,
ipse,
denique,
coelum|coelus,
sub,
qui,
omnis,
terra,
super,
qui,
omnis,
et,
quisquis,
ille,
inter,
se,
ad,
commodum,
humanus,
conspiro,
.,
6,
nec,
tantus,
beneficium,
fides,
diuinitas,
elementum,
conuenio,
sed,
etiam,
de,
diuersus,
qui,
tanquam,
de,
ira,
et,
offendo,
is,
incido,
soleo,
ut,
fulmen,
ut,
grando,
ut,
ardor,
ut,
aura,
pestilens,
item,
diluuium,
item,
hio,
?,
?,
?,
?,
terra,
.,
7,
et,
jure,
credo,
Deus,
qui,
natura,
honoro,
sum,
in,
duo,
metuo,
sum,
in,
aduersa|aduersum|aduersus,
domina,
scilicet,
juuo,
et,
noceo,
.,
8,
porro,
si,
ita,
sentio,
in,
.,
9,
conuersatio,
non,
perinde,
res,
ipse,
qui,
juuo,
siue,
laedo,
aut,
gratia,
refero,
aut,
querela,
intendo,
sed,
hic,
sub,
qui,
ducatus,
et,
potestas,
operatio,
res,
decurro,
.,
10,
nam,
in,
uoluptas,
uester,
non,
tibia,
aut,
cithara,
corona,
ad,
praemium,
-,
sed,
artifex,
qui,
tibia,
et,
cithara,
suauitas,
tempero,
uis,
.,
11,
aeque,
cum,
quis,
ualetudo,
male,
sum,
non,
lana,
nec,
antidotos|antidotum|antidotus,
aut,
malagma,
ipse,
gratia,
memini,
sed,
medica|medice|medicus,
qui,
opera|opus,
atque,
prudentia,
remedium,
prouenio,
.,
12,
item,
in,
aduerto,
qui,
ferrum,
socio,
non,
gladius,
ipse,
aut,
lancea,
accuso,
sed,
hostis,
uel,
latro,
.,
13,
et,
qui,
.,
14,
tegula,
aut,
imbrex,
arguo,
sed,
uetustas,
sicut,
et,
naufragus,
non,
Petrus|petra,PERSON
et,
fluctus,
imputo,
sed,
procella,
.,
15,
merito,
certus,
enim,
sum,
quicumque,
sum,
is,
adscribo,
non,
per,
qui,
fio,
sed,
a,
qui,
fio,
quia,
is,
sum,
caput,
factum,
qui,
et,
ut,
fio,
et,
per,
quis,
fio,
instituo,
.,
16,
et,
sum,
in,
omnis,
res,
tres,
titulus,
iste,
qui,
sum,
per,
qui,
sum,
et,
a,
qui,
sum,
quia,
prius,
sum,
qui,
quis,
uolo,
fio,
et,
qui,
possum,
inuenio,
.,
17,
et,
ita,
recte,
in,
caeterus,
ago,
auctor,
considero,
.,
18,
at,
in,
physica|physice|physicum|physicus,LOC
contra,
natura,
regula,
uester,
qui,
in,
caeterus,
sapientia,
-,
aufero,
summa|summum,
gradus,
auctor,
et,
qui,
fio,
non,
a,
qui,
fio,
.,
19,
ita,
credo,
contingo,
elementum,
potestas,
et,
?,
?,
?,
?,
.,
20,
sum,
qui,
sum,
seruitus,
et,
officium,
.,
21,
non,
in,
iste,
inuestigatio,
alius,
.,
22,
?,
?,
?,
?,
artifex,
intus,
et,
dominus,
seruitus,
autem,
non,
tendo,
elementum,
.,
23,
opera|opus,
is,
qui,
facio,
potestas,
.,
24,
sed,
Deus,
non,
seruio,
is,
igitur,
qui,
seruio,
Deus,
non,
sum,
.,
25,
aut,
doceo,
uulgo,
fio,
ut,
de,
licentia,
?,
?,
?,
?,
libertas,
approbo,
de,
libertas,
dominatio,
de,
dominatio,
diuinitas,
intelligo,
.,
26,
nam,
si,
omnis,
hic,
super,
nos,
certus,
curriculum,
legitimus,
decursus,
proprius,
spatium,
aequus,
uicis,
sub,
lex,
instar,
constituo,
uoluo,
tempus,
et,
exerceo,
tempus,
et,
exerceo,
tempus,
ducatus,
occurro,
memini,
ex,
ipse,
obseruatio,
conditio,
suus,
et,
fides,
opera|opus,
et,
instans,
.,
27,
et,
cura,
demutatio,
memoria,
reciproco,
aliquis,
dominatio,
se,
praesum,
persuadeo,
uos,
qui,
appareo|appario|apparo,
uideo,
uniuersus,
negotiatio,
mundialis,
peruenio,
ad,
humanus,
gener|genus,
utilitas,
et,
.,
28,
?,
?,
?,
?,
.,
29,
non,
enim,
possum,
dico,
is,
se,
ago,
iste,
ac,
se,
curo,
nec,
quisquam,
homo,
caussa,
dispono,
cum,
propterea,
defendo,
elementum,
diuinitas,
qui,
ab,
alius,
aut,
juuo,
tu,
aut,
laedo,
sentio,
nam,
si,
se,
praesto,
nihil,
is,
debeo,
.,
1,
1,
ago,
jam,
?,
?,
?,
?,
diuinitas,
non,
modo,
non,
?,
?,
?,
?,
curro,
sed,
imprimis,
integre,
sto,
neque,
minuo,
neque,
intercipio,
neque,
corrumpo,
debeo,
.,
2,
caeterus,
abeo,
omnis,
felicitas,
is,
si,
quis,
patior,
unquam,
.,
3,
ecce,
autem,
et,
astrum,
intercido,
et,
?,
?,
?,
?,
se,
attestor,
.,
4,
confiteor,
et,
luna,
quantus,
amitto,
cum,
resumo,
.,
5,
jam,
?,
?,
?,
?,
is,
detrimentum,
soleo,
in,
aqua,
speculum,
considero,
ut,
nihil,
ample|amplius|amplus,
ullus,
.,
6,
credo,
qui,
magus,
?,
?,
?,
?,
.,
7,
ipse,
etiam,
sol,
saepe,
defectio,
tento,
sum,
.,
8,
fingo,
?,
?,
?,
?,
ratio,
coelestis,
casus,
non,
uolo,
Deus,
aut,
paruus,
fio,
aut,
sum,
desino,
.,
9,
uideo,
igitur,
humanus,
doctrina,
patrocinium,
qui,
conjecto,
artificium,
sapientia,
mentior,
et,
ueritas,
.,
10,
nam,
alius,
natura,
sic,
sum,
ut,
qui,
bene,
dico,
hic,
uere,
dico,
uideo,
non,
qui,
uerus,
is,
bonus,
.,
1,
1,
caeterus,
qui,
res,
examino,
?,
?,
?,
?,
utique,
dico,
elementum,
iste,
ab,
aliquis,
rex,
qui,
ultro,
.,
2,
igitur,
non,
Deus,
qui,
sub,
aliquis,
.,
3,
at,
si,
in,
iste,
erro,
bene,
sum,
simpliciter,
qui,
ut,
physic|physicos|physicus,PERSON
diligenter,
.,
4,
sed,
enim,
si,
ad,
?,
?,
?,
?,
.,
5,
?,
?,
?,
?,
bene,
eo,
in,
physicum|physicus,LOC
mortalitas,
erro,
is,
diuinitas,
adscribo,
qui,
super,
homo,
puto,
situs,
et,
uis,
et,
magnitudo,
et,
diuinitas,
sentio,
qui,
enim,
super,
homo,
credo,
Deus,
proximus,
.,
6,
caeterus,
ut,
ad,
?,
?,
?,
?,
transeo,
qui,
poeta,
deputo,
nescio,
an,
tantus,
.,
7,
mediocritas,
noster,
an,
tantus,
de,
documentum,
diuinitas,
?,
?,
?,
?,
.,
8,
ut,
?,
?,
?,
?,
Africanus,LOC
et,
?,
?,
?,
?,
?,
?,
?,
?,
.,
9,
delibo,
enim,
nunc,
sum,
species,
iste,
qui,
suus,
locum|locus,
ratio,
reddo,
.,
10,
interim,
hic,
certe,
homo,
sum,
uel,
is,
palam,
sum,
qui,
non,
constanter,
Deus,
ille,
sed,
herous,
appellatus,
.,
11,
quis,
ergo,
contendo,
.,
12,
si,
addico,
mortuus,
diuinitas,
sum,
non,
utique,
talis,
.,
13,
ecce,
uos,
cum,
idem,
licentia,
praesumptio,
sepulcrum,
rex,
uester,
coelum|coelus,
-,
nonne,
probo,
quisque,
justitia|justitium,
uirtus,
pietas,
et,
omnis,
bonus,
ejusmodi,
consecratio,
solatium,
honestas,
contentus,
pro,
talis,
etiam,
irrideo,
pejero,
.,
14,
at,
e,
contrarius,
impius,
turpis,
etiam,
pristinus,
humanus,
gloria,
praemium,
aufero,
decretum,
is,
et,
titulus,
-,
imago,
detraho,
moneta,
repercutio,
.,
15,
ille,
autem,
conspector,
omnis,
comprobator,
imus,
largitor,
bonus,
tantus,
indulgentia,
suus,
ordinatio,
uulgo,
prostituo,
et,
plus,
diligentia,
atque,
justitia,
homo,
licet_est,
in,
distribuo,
diuinitas,
sapio,
.,
16,
?,
?,
?,
?,
sum,
rex,
et,
princeps,
comes,
qui,
summum,
Deus,
.,
17,
atquin,
horreo,
et,
auersor,
uagus,
exsul,
.,
18,
debilis,
sordide,
nascor,
inhoneste,
instituo,
contra,
incestus,
adulter|adulterus,
raptor,
parricida,
etiam,
lex,
exsero,
.,
19,
rideo,
an,
irascor,
sum,
talis,
Deus,
credo,
qualis,
homo,
sum,
non,
debeo,
.,
20,
sed,
enim,
in,
iste,
?,
?,
?,
?,
genus,
qui,
poeta,
fero,
qui,
incertus,
ago,
circa,
conscientia,
pudor,
et,
pudor,
defensio,
.,
21,
nam,
quotiens,
?,
?,
?,
?,
.,
22,
turpis,
uel,
?,
?,
?,
?,
Deus,
exprobro,
allegatio,
?,
?,
?,
?,
.,
23,
e,
ut,
fabulosus,
defendo,
.,
24,
quotiens,
ultro,
sileo,
de,
ejusmodi,
poeticus,
non,
modo,
non,
horreo,
sed,
insuper,
honoro,
?,
?,
?,
?,
in,
necessarius,
ars|artus,
habeo,
.,
25,
denique,
per,
hic,
?,
?,
?,
?,
litteratura,
ingenuitas,
studium,
produco,
.,
26,
criminator,
Deus,
poeta,
elimino,
Plato,PERSON
censeo,
ipse,
Homerus,PERSON
sane,
-,
ciuitas,
pello,
.,
27,
at,
cum,
excipio,
ille,
et,
retineo,
cur,
non,
credo,
talis,
retexo,
de,
Deus|dea,
uester,
.,
28,
igitur,
si,
-,
poeta,
cur,
laus,
mendax,
fero,
nec,
caueo|cauo,
ne,
offendo,
is,
qui,
detrectator,
-,
.,
29,
sane,
fides|fidis,
a,
poeta,
non,
exigo,
.,
30,
nonne,
qui,
dico,
Deus,
post,
mors,
facio|fio,
homo,
confiteor,
ante,
mors,
.,
31,
quis,
ergo,
nosco|noui,
si,
qui,
homo,
sum,
humanus,
aut,
casus,
aut,
crimen,
aut,
fabula,
polluo,
.,
32,
non,
